date,co2
1999-05-26,370.24
1999-05-27,372.25
1999-05-28,370.57
1999-05-29,370.52
1999-05-30,370.35
1999-05-31,370.99
1999-06-01,370.92
1999-06-02,370.85
1999-06-03,371.19
1999-06-04,371.2
1999-06-05,370.66
1999-06-06,370.86
1999-06-07,371.49
1999-06-08,370.6
1999-06-09,369.71
1999-06-10,371.2
1999-06-11,370.0
1999-06-12,370.04
1999-06-13,370.34
1999-06-14,371.26
1999-06-15,370.92
1999-06-16,370.25
1999-06-17,370.56
1999-06-18,370.46
1999-06-19,370.27
1999-06-20,370.43
1999-06-21,369.93
1999-06-22,369.43
1999-06-23,369.77
1999-06-24,370.11
1999-06-25,370.12
1999-06-26,370.17
1999-06-27,370.2
1999-06-28,370.19
1999-06-29,370.18
1999-06-30,370.05
1999-07-01,369.69
1999-07-02,369.33
1999-07-03,369.24
1999-07-04,369.15
1999-07-05,369.49
1999-07-06,370.56
1999-07-07,370.69
1999-07-08,370.82
1999-07-09,370.58
1999-07-10,370.69
1999-07-11,370.3
1999-07-12,370.69
1999-07-13,370.88
1999-07-14,369.98
1999-07-15,369.53
1999-07-16,371.09
1999-07-17,369.55
1999-07-18,370.04
1999-07-19,369.19
1999-07-20,369.54
1999-07-21,368.96
1999-07-22,368.81
1999-07-23,369.19
1999-07-24,368.99
1999-07-25,368.96
1999-07-26,368.41
1999-07-27,368.41
1999-07-28,369.06
1999-07-29,368.27
1999-07-30,367.44
1999-07-31,367.53499999999997
1999-08-01,367.63
1999-08-02,367.725
1999-08-03,367.82
1999-08-04,367.78
1999-08-05,367.49
1999-08-06,367.81
1999-08-07,368.37
1999-08-08,368.03499999999997
1999-08-09,367.7
1999-08-10,367.78
1999-08-11,367.72
1999-08-12,367.6
1999-08-13,367.11
1999-08-14,367.12
1999-08-15,366.9
1999-08-16,366.54
1999-08-17,367.06
1999-08-18,366.92
1999-08-19,366.53
1999-08-20,366.68
1999-08-21,366.63
1999-08-22,366.54
1999-08-23,366.41
1999-08-24,365.83
1999-08-25,366.18
1999-08-26,367.12
1999-08-27,367.0125
1999-08-28,366.905
1999-08-29,366.7975
1999-08-30,366.69
1999-08-31,366.01
1999-09-01,366.47
1999-09-02,365.82
1999-09-03,363.36
1999-09-04,363.58
1999-09-05,364.31
1999-09-06,364.105
1999-09-07,363.9
1999-09-08,364.49
1999-09-09,364.53
1999-09-10,364.79
1999-09-11,364.86
1999-09-12,365.6
1999-09-13,364.91
1999-09-14,365.32
1999-09-15,365.13
1999-09-16,364.94
1999-09-17,365.32
1999-09-18,365.76
1999-09-19,365.6
1999-09-20,365.38
1999-09-21,365.17
1999-09-22,365.62
1999-09-23,364.97
1999-09-24,364.83
1999-09-25,364.82
1999-09-26,364.65
1999-09-27,364.89
1999-09-28,364.9
1999-09-29,364.73
1999-09-30,364.85
1999-10-01,364.77
1999-10-02,364.97
1999-10-03,364.81
1999-10-04,364.94
1999-10-05,365.16
1999-10-06,365.73
1999-10-07,365.47
1999-10-08,365.45
1999-10-09,365.54
1999-10-10,365.09
1999-10-11,365.45
1999-10-12,365.73
1999-10-13,365.45
1999-10-14,365.24
1999-10-15,365.28
1999-10-16,365.13
1999-10-17,365.28
1999-10-18,365.68
1999-10-19,365.23
1999-10-20,366.16
1999-10-21,365.83
1999-10-22,365.95
1999-10-23,366.11
1999-10-24,366.15
1999-10-25,365.63
1999-10-26,365.41
1999-10-27,365.51
1999-10-28,365.87
1999-10-29,365.96
1999-10-30,366.06
1999-10-31,366.04
1999-11-01,365.94
1999-11-02,366.06
1999-11-03,366.16
1999-11-04,366.41
1999-11-05,366.06
1999-11-06,366.25
1999-11-07,366.32
1999-11-08,366.95
1999-11-09,366.75
1999-11-10,366.42
1999-11-11,367.06
1999-11-12,367.3
1999-11-13,366.81
1999-11-14,366.7
1999-11-15,367.16
1999-11-16,366.74
1999-11-17,366.79
1999-11-18,367.16
1999-11-19,367.25333333333333
1999-11-20,367.3466666666667
1999-11-21,367.44
1999-11-22,367.19
1999-11-23,367.03
1999-11-24,366.91
1999-11-25,367.63
1999-11-26,367.14
1999-11-27,367.32
1999-11-28,367.27
1999-11-29,367.59
1999-11-30,367.57
1999-12-01,368.08
1999-12-02,367.88
1999-12-03,367.68
1999-12-04,367.48
1999-12-05,367.47
1999-12-06,368.09
1999-12-07,367.82
1999-12-08,367.91
1999-12-09,368.33
1999-12-10,368.42
1999-12-11,368.16
1999-12-12,368.44
1999-12-13,368.3
1999-12-14,367.84
1999-12-15,367.95
1999-12-16,367.88
1999-12-17,367.88
1999-12-18,368.04499999999996
1999-12-19,368.21
1999-12-20,368.08
1999-12-21,368.57
1999-12-22,368.53
1999-12-23,368.63
1999-12-24,368.54
1999-12-25,368.33000000000004
1999-12-26,368.12
1999-12-27,368.53499999999997
1999-12-28,368.95
1999-12-29,368.96
1999-12-30,369.21
1999-12-31,369.14
2000-01-01,368.99
2000-01-02,368.98
2000-01-03,368.91
2000-01-04,368.98
2000-01-05,368.82
2000-01-06,368.62
2000-01-07,368.8
2000-01-08,369.15
2000-01-09,368.99
2000-01-10,368.95
2000-01-11,369.12
2000-01-12,368.86
2000-01-13,369.3
2000-01-14,369.0
2000-01-15,368.98
2000-01-16,370.18
2000-01-17,370.0825
2000-01-18,369.985
2000-01-19,369.88750000000005
2000-01-20,369.79
2000-01-21,369.99
2000-01-22,370.81
2000-01-23,370.03
2000-01-24,369.73
2000-01-25,370.07
2000-01-26,370.41
2000-01-27,370.75
2000-01-28,370.79
2000-01-29,369.92
2000-01-30,369.5
2000-01-31,369.15
2000-02-01,369.57
2000-02-02,369.56333333333333
2000-02-03,369.5566666666667
2000-02-04,369.55
2000-02-05,369.3
2000-02-06,369.54
2000-02-07,369.57500000000005
2000-02-08,369.61
2000-02-09,369.645
2000-02-10,369.68
2000-02-11,369.88
2000-02-12,370.08
2000-02-13,370.03
2000-02-14,369.98
2000-02-15,369.98
2000-02-16,369.83000000000004
2000-02-17,369.68
2000-02-18,370.3
2000-02-19,370.92
2000-02-20,370.11
2000-02-21,369.3
2000-02-22,369.17
2000-02-23,369.06
2000-02-24,369.17
2000-02-25,370.4
2000-02-26,370.0
2000-02-27,370.43
2000-02-28,369.66
2000-02-29,370.02
2000-03-01,369.9
2000-03-02,370.11
2000-03-03,370.96
2000-03-04,370.82
2000-03-05,371.45
2000-03-06,370.01
2000-03-07,369.8
2000-03-08,370.02
2000-03-09,369.74
2000-03-10,369.83
2000-03-11,370.8
2000-03-12,370.44
2000-03-13,370.6
2000-03-14,370.19
2000-03-15,371.03
2000-03-16,370.93
2000-03-17,370.99
2000-03-18,371.45
2000-03-19,371.63
2000-03-20,371.2
2000-03-21,371.01
2000-03-22,370.94
2000-03-23,370.87
2000-03-24,371.11
2000-03-25,370.49
2000-03-26,371.23
2000-03-27,371.38
2000-03-28,371.34
2000-03-29,370.95
2000-03-30,370.9
2000-03-31,371.17
2000-04-01,372.08
2000-04-02,370.81
2000-04-03,371.64
2000-04-04,370.88
2000-04-05,370.37
2000-04-06,371.91
2000-04-07,371.29
2000-04-08,371.68
2000-04-09,372.45
2000-04-10,371.78
2000-04-11,371.715
2000-04-12,371.65
2000-04-13,372.23
2000-04-14,371.65
2000-04-15,373.28
2000-04-16,372.58
2000-04-17,372.42
2000-04-18,372.29
2000-04-19,372.9
2000-04-20,373.51
2000-04-21,372.18
2000-04-22,372.01
2000-04-23,372.14
2000-04-24,372.03
2000-04-25,372.09
2000-04-26,372.11
2000-04-27,372.13
2000-04-28,371.99
2000-04-29,371.925
2000-04-30,371.86
2000-05-01,371.06
2000-05-02,370.83
2000-05-03,370.76
2000-05-04,370.96
2000-05-05,370.92
2000-05-06,371.08
2000-05-07,372.36
2000-05-08,372.175
2000-05-09,371.99
2000-05-10,372.1
2000-05-11,372.28
2000-05-12,371.94
2000-05-13,371.56
2000-05-14,371.52
2000-05-15,371.72
2000-05-16,371.54
2000-05-17,371.66
2000-05-18,371.61
2000-05-19,371.49
2000-05-20,372.14
2000-05-21,372.53
2000-05-22,372.41
2000-05-23,372.45
2000-05-24,372.43
2000-05-25,371.91
2000-05-26,372.2
2000-05-27,371.75
2000-05-28,371.43
2000-05-29,371.72333333333336
2000-05-30,372.01666666666665
2000-05-31,372.31
2000-06-01,372.26
2000-06-02,372.17
2000-06-03,372.02
2000-06-04,372.225
2000-06-05,372.43
2000-06-06,372.24
2000-06-07,371.79
2000-06-08,371.82
2000-06-09,372.05
2000-06-10,372.16
2000-06-11,371.29
2000-06-12,371.97
2000-06-13,371.75
2000-06-14,372.05
2000-06-15,371.87
2000-06-16,371.83
2000-06-17,372.05
2000-06-18,372.25
2000-06-19,372.17
2000-06-20,371.92
2000-06-21,371.82
2000-06-22,371.73
2000-06-23,371.77
2000-06-24,371.81
2000-06-25,371.79
2000-06-26,371.48
2000-06-27,371.42
2000-06-28,371.29
2000-06-29,371.44
2000-06-30,371.21
2000-07-01,371.22
2000-07-02,370.93
2000-07-03,370.605
2000-07-04,370.28
2000-07-05,370.06
2000-07-06,370.47
2000-07-07,369.97
2000-07-08,370.6
2000-07-09,370.07
2000-07-10,370.4
2000-07-11,370.19
2000-07-12,370.52
2000-07-13,370.44
2000-07-14,370.37
2000-07-15,370.19
2000-07-16,370.27
2000-07-17,370.17
2000-07-18,370.15
2000-07-19,370.13
2000-07-20,370.055
2000-07-21,369.98
2000-07-22,369.95
2000-07-23,370.07
2000-07-24,369.8575
2000-07-25,369.645
2000-07-26,369.4325
2000-07-27,369.22
2000-07-28,369.08
2000-07-29,369.02
2000-07-30,369.04
2000-07-31,369.17
2000-08-01,369.48
2000-08-02,369.34
2000-08-03,369.22
2000-08-04,368.81
2000-08-05,368.49
2000-08-06,368.74
2000-08-07,368.64
2000-08-08,369.32
2000-08-09,369.12
2000-08-10,368.66
2000-08-11,367.81
2000-08-12,368.07
2000-08-13,368.59
2000-08-14,369.07
2000-08-15,368.61
2000-08-16,368.87
2000-08-17,367.25
2000-08-18,368.16
2000-08-19,368.24
2000-08-20,368.2633333333333
2000-08-21,368.2866666666667
2000-08-22,368.31
2000-08-23,367.4
2000-08-24,367.39
2000-08-25,368.01
2000-08-26,367.28
2000-08-27,367.69
2000-08-28,367.65
2000-08-29,367.61
2000-08-30,367.57
2000-08-31,367.71
2000-09-01,367.89
2000-09-02,367.66
2000-09-03,367.5
2000-09-04,367.51
2000-09-05,367.88
2000-09-06,367.31
2000-09-07,366.74
2000-09-08,367.18
2000-09-09,367.11
2000-09-10,366.45
2000-09-11,367.21500000000003
2000-09-12,367.98
2000-09-13,367.89
2000-09-14,367.39
2000-09-15,367.18
2000-09-16,367.09
2000-09-17,367.31
2000-09-18,367.01
2000-09-19,366.54
2000-09-20,366.65
2000-09-21,366.8
2000-09-22,366.82
2000-09-23,366.91
2000-09-24,366.81
2000-09-25,366.61
2000-09-26,366.82666666666665
2000-09-27,367.04333333333335
2000-09-28,367.26
2000-09-29,366.76
2000-09-30,366.84
2000-10-01,366.86
2000-10-02,366.7
2000-10-03,366.78
2000-10-04,366.84
2000-10-05,367.05
2000-10-06,366.75
2000-10-07,366.48
2000-10-08,366.37
2000-10-09,366.59
2000-10-10,366.81
2000-10-11,366.84
2000-10-12,367.24
2000-10-13,367.11
2000-10-14,367.17
2000-10-15,367.33
2000-10-16,367.23
2000-10-17,367.13
2000-10-18,366.51
2000-10-19,367.37
2000-10-20,367.48
2000-10-21,366.99
2000-10-22,367.4
2000-10-23,367.49
2000-10-24,366.91
2000-10-25,368.03
2000-10-26,367.79
2000-10-27,367.97
2000-10-28,367.75
2000-10-29,367.79
2000-10-30,367.92
2000-10-31,367.86
2000-11-01,367.87
2000-11-02,368.23
2000-11-03,368.15
2000-11-04,368.17
2000-11-05,368.12
2000-11-06,368.18
2000-11-07,368.24
2000-11-08,368.13
2000-11-09,368.26
2000-11-10,368.39
2000-11-11,368.12
2000-11-12,368.45
2000-11-13,368.43
2000-11-14,369.0
2000-11-15,368.73
2000-11-16,369.32
2000-11-17,368.58
2000-11-18,368.75
2000-11-19,368.92
2000-11-20,368.815
2000-11-21,368.71000000000004
2000-11-22,368.605
2000-11-23,368.5
2000-11-24,368.45
2000-11-25,368.68
2000-11-26,368.47
2000-11-27,368.85
2000-11-28,368.81
2000-11-29,368.98
2000-11-30,368.87
2000-12-01,369.01
2000-12-02,369.15
2000-12-03,370.74
2000-12-04,369.68
2000-12-05,369.54
2000-12-06,369.28
2000-12-07,369.25
2000-12-08,370.21
2000-12-09,370.19
2000-12-10,370.55
2000-12-11,369.87
2000-12-12,369.82
2000-12-13,369.5
2000-12-14,369.65
2000-12-15,369.72
2000-12-16,369.67
2000-12-17,369.72
2000-12-18,369.65
2000-12-19,369.77
2000-12-20,369.68
2000-12-21,369.98
2000-12-22,369.94
2000-12-23,369.94
2000-12-24,369.99
2000-12-25,369.88
2000-12-26,370.06
2000-12-27,370.14
2000-12-28,369.8
2000-12-29,370.33
2000-12-30,369.94
2000-12-31,369.91
2001-01-01,369.96
2001-01-02,370.3
2001-01-03,370.99
2001-01-04,370.49
2001-01-05,370.21
2001-01-06,370.53
2001-01-07,370.3
2001-01-08,370.32
2001-01-09,370.27
2001-01-10,370.33
2001-01-11,370.42
2001-01-12,370.34
2001-01-13,371.26
2001-01-14,371.72
2001-01-15,370.5
2001-01-16,370.54499999999996
2001-01-17,370.59
2001-01-18,370.82
2001-01-19,371.15
2001-01-20,370.28
2001-01-21,370.3
2001-01-22,370.38
2001-01-23,370.1
2001-01-24,370.11
2001-01-25,370.1
2001-01-26,372.36
2001-01-27,371.48
2001-01-28,371.7
2001-01-29,371.44
2001-01-30,371.95
2001-01-31,371.96
2001-02-01,371.37
2001-02-02,371.13
2001-02-03,371.19
2001-02-04,372.69
2001-02-05,372.625
2001-02-06,372.56
2001-02-07,372.16
2001-02-08,371.65
2001-02-09,370.69
2001-02-10,370.79
2001-02-11,371.3
2001-02-12,371.81
2001-02-13,371.72
2001-02-14,372.14
2001-02-15,372.23
2001-02-16,372.3
2001-02-17,372.65
2001-02-18,371.84
2001-02-19,371.81
2001-02-20,371.52
2001-02-21,371.33
2001-02-22,371.73
2001-02-23,371.76
2001-02-24,371.61
2001-02-25,371.08
2001-02-26,370.93
2001-02-27,371.29
2001-02-28,372.23
2001-03-01,372.01
2001-03-02,372.53
2001-03-03,373.25
2001-03-04,372.995
2001-03-05,372.74
2001-03-06,372.23
2001-03-07,371.74
2001-03-08,372.61
2001-03-09,372.57
2001-03-10,372.53
2001-03-11,372.68
2001-03-12,372.28
2001-03-13,372.49
2001-03-14,373.03
2001-03-15,373.12
2001-03-16,372.71
2001-03-17,372.35
2001-03-18,372.92
2001-03-19,372.98
2001-03-20,372.61
2001-03-21,372.65
2001-03-22,372.57
2001-03-23,372.73
2001-03-24,372.59
2001-03-25,372.9
2001-03-26,372.5
2001-03-27,371.25
2001-03-28,372.135
2001-03-29,373.02
2001-03-30,373.115
2001-03-31,373.21
2001-04-01,372.67
2001-04-02,372.27
2001-04-03,372.54
2001-04-04,372.68
2001-04-05,372.86
2001-04-06,372.85
2001-04-07,372.57
2001-04-08,372.78
2001-04-09,373.04
2001-04-10,373.97
2001-04-11,375.55
2001-04-12,374.25
2001-04-13,373.66
2001-04-14,373.28
2001-04-15,373.52
2001-04-16,373.84
2001-04-17,373.69
2001-04-18,373.75
2001-04-19,374.1
2001-04-20,374.17
2001-04-21,374.21
2001-04-22,374.06
2001-04-23,373.64
2001-04-24,373.59
2001-04-25,374.09
2001-04-26,373.79
2001-04-27,373.59
2001-04-28,373.77
2001-04-29,373.79499999999996
2001-04-30,373.82
2001-05-01,372.69
2001-05-02,374.33
2001-05-03,373.94
2001-05-04,373.87
2001-05-05,373.92
2001-05-06,373.97
2001-05-07,374.02
2001-05-08,374.07
2001-05-09,374.11
2001-05-10,374.02
2001-05-11,374.27
2001-05-12,374.26
2001-05-13,374.25
2001-05-14,374.24
2001-05-15,374.23
2001-05-16,373.18
2001-05-17,373.99
2001-05-18,374.13
2001-05-19,373.91499999999996
2001-05-20,373.7
2001-05-21,373.75
2001-05-22,374.24
2001-05-23,374.43
2001-05-24,374.08
2001-05-25,373.99
2001-05-26,374.43
2001-05-27,374.24
2001-05-28,374.41
2001-05-29,374.42
2001-05-30,374.07
2001-05-31,374.04
2001-06-01,373.45
2001-06-02,373.86
2001-06-03,373.93333333333334
2001-06-04,374.00666666666666
2001-06-05,374.08
2001-06-06,374.34
2001-06-07,373.39
2001-06-08,373.31
2001-06-09,373.13
2001-06-10,373.18
2001-06-11,373.71
2001-06-12,373.2
2001-06-13,373.04
2001-06-14,373.04
2001-06-15,373.04
2001-06-16,373.04
2001-06-17,372.97
2001-06-18,372.87
2001-06-19,373.73
2001-06-20,373.52
2001-06-21,373.31
2001-06-22,373.43
2001-06-23,373.24
2001-06-24,373.42
2001-06-25,373.2
2001-06-26,373.23
2001-06-27,373.3
2001-06-28,373.31
2001-06-29,373.1
2001-06-30,372.83
2001-07-01,372.82
2001-07-02,372.89
2001-07-03,372.89
2001-07-04,372.78
2001-07-05,372.88
2001-07-06,372.53
2001-07-07,371.84
2001-07-08,371.845
2001-07-09,371.85
2001-07-10,371.5
2001-07-11,371.15
2001-07-12,371.26
2001-07-13,371.8
2001-07-14,371.89
2001-07-15,371.98
2001-07-16,372.09
2001-07-17,372.23
2001-07-18,371.24
2001-07-19,369.38
2001-07-20,371.84
2001-07-21,371.58
2001-07-22,371.3
2001-07-23,371.02
2001-07-24,370.74
2001-07-25,371.71
2001-07-26,370.42
2001-07-27,370.95
2001-07-28,371.4
2001-07-29,371.25
2001-07-30,371.38
2001-07-31,371.214
2001-08-01,371.048
2001-08-02,370.882
2001-08-03,370.716
2001-08-04,370.55
2001-08-05,370.63
2001-08-06,370.67
2001-08-07,369.63
2001-08-08,369.93
2001-08-09,370.14
2001-08-10,370.1
2001-08-11,369.54
2001-08-12,369.08
2001-08-13,367.47
2001-08-14,368.83500000000004
2001-08-15,370.2
2001-08-16,369.94
2001-08-17,369.6
2001-08-18,369.89
2001-08-19,369.27
2001-08-20,369.54
2001-08-21,369.4
2001-08-22,369.55
2001-08-23,369.0
2001-08-24,369.87
2001-08-25,369.75
2001-08-26,369.89
2001-08-27,369.38
2001-08-28,369.65
2001-08-29,369.44
2001-08-30,369.23
2001-08-31,369.5
2001-09-01,369.07
2001-09-02,369.37
2001-09-03,369.0
2001-09-04,368.36
2001-09-05,368.42
2001-09-06,368.49
2001-09-07,367.12
2001-09-08,368.71
2001-09-09,368.66999999999996
2001-09-10,368.63
2001-09-11,368.59
2001-09-12,369.14
2001-09-13,368.44
2001-09-14,368.4
2001-09-15,369.1
2001-09-16,368.97
2001-09-17,368.61
2001-09-18,368.04
2001-09-19,367.9
2001-09-20,367.99
2001-09-21,367.96
2001-09-22,367.99
2001-09-23,368.59
2001-09-24,368.67
2001-09-25,367.54
2001-09-26,367.44
2001-09-27,367.54
2001-09-28,368.03
2001-09-29,367.86
2001-09-30,367.69
2001-10-01,367.99
2001-10-02,368.12
2001-10-03,368.33
2001-10-04,368.27
2001-10-05,368.4
2001-10-06,368.64
2001-10-07,368.34
2001-10-08,368.49
2001-10-09,368.52
2001-10-10,368.26
2001-10-11,368.26
2001-10-12,368.65
2001-10-13,368.69
2001-10-14,368.01
2001-10-15,367.73
2001-10-16,367.6
2001-10-17,369.22
2001-10-18,368.59
2001-10-19,368.35
2001-10-20,368.8
2001-10-21,368.7
2001-10-22,368.7
2001-10-23,368.66
2001-10-24,368.97
2001-10-25,369.34
2001-10-26,368.72
2001-10-27,369.01
2001-10-28,369.42
2001-10-29,369.36
2001-10-30,369.45
2001-10-31,369.34
2001-11-01,369.34
2001-11-02,369.02
2001-11-03,369.13
2001-11-04,369.2
2001-11-05,369.47
2001-11-06,369.31
2001-11-07,369.21
2001-11-08,369.24
2001-11-09,369.28
2001-11-10,369.3983333333333
2001-11-11,369.51666666666665
2001-11-12,369.635
2001-11-13,369.75333333333333
2001-11-14,369.87166666666667
2001-11-15,369.99
2001-11-16,369.88
2001-11-17,370.16
2001-11-18,370.1
2001-11-19,370.17
2001-11-20,370.24
2001-11-21,370.68
2001-11-22,370.8
2001-11-23,370.06
2001-11-24,370.49
2001-11-25,370.74
2001-11-26,370.59
2001-11-27,370.69
2001-11-28,370.78
2001-11-29,370.39
2001-11-30,370.38
2001-12-01,370.71
2001-12-02,370.87
2001-12-03,371.07
2001-12-04,370.65
2001-12-05,370.81
2001-12-06,371.31
2001-12-07,371.11
2001-12-08,370.92
2001-12-09,370.81
2001-12-10,370.84
2001-12-11,371.23
2001-12-12,372.49
2001-12-13,371.73
2001-12-14,371.52
2001-12-15,371.31
2001-12-16,371.44
2001-12-17,371.43
2001-12-18,371.24
2001-12-19,371.2
2001-12-20,371.54
2001-12-21,371.52
2001-12-22,371.68
2001-12-23,371.56
2001-12-24,371.655
2001-12-25,371.75
2001-12-26,371.43
2001-12-27,373.09
2001-12-28,371.8
2001-12-29,371.58
2001-12-30,371.76
2001-12-31,371.97
2002-01-01,373.49
2002-01-02,371.92
2002-01-03,372.3
2002-01-04,372.93
2002-01-05,372.27
2002-01-06,372.4
2002-01-07,372.12
2002-01-08,372.07
2002-01-09,371.98
2002-01-10,372.14
2002-01-11,372.97
2002-01-12,372.97
2002-01-13,372.78
2002-01-14,372.65
2002-01-15,372.35
2002-01-16,372.58
2002-01-17,372.46
2002-01-18,374.08
2002-01-19,373.47
2002-01-20,373.21
2002-01-21,373.19
2002-01-22,372.88
2002-01-23,372.85
2002-01-24,372.73
2002-01-25,372.14
2002-01-26,372.28
2002-01-27,372.58666666666664
2002-01-28,372.8933333333333
2002-01-29,373.2
2002-01-30,372.41
2002-01-31,372.81
2002-02-01,373.21
2002-02-02,373.13
2002-02-03,372.68
2002-02-04,373.3
2002-02-05,374.4
2002-02-06,372.48
2002-02-07,372.49
2002-02-08,372.62
2002-02-09,373.92
2002-02-10,374.33
2002-02-11,373.35
2002-02-12,373.19
2002-02-13,373.11
2002-02-14,372.76
2002-02-15,372.68
2002-02-16,372.81
2002-02-17,373.11
2002-02-18,373.05
2002-02-19,372.81
2002-02-20,372.77
2002-02-21,374.63
2002-02-22,373.38
2002-02-23,373.04
2002-02-24,373.05
2002-02-25,373.93
2002-02-26,374.39
2002-02-27,374.75
2002-02-28,375.01
2002-03-01,373.36
2002-03-02,372.9
2002-03-03,375.38
2002-03-04,374.76
2002-03-05,374.14
2002-03-06,373.35
2002-03-07,373.67
2002-03-08,374.13
2002-03-09,373.68
2002-03-10,374.79
2002-03-11,374.48
2002-03-12,374.32
2002-03-13,374.25
2002-03-14,374.25
2002-03-15,374.21
2002-03-16,373.85
2002-03-17,374.2
2002-03-18,375.75
2002-03-19,374.935
2002-03-20,374.12
2002-03-21,374.74
2002-03-22,375.24
2002-03-23,375.13
2002-03-24,375.02
2002-03-25,374.90999999999997
2002-03-26,374.8
2002-03-27,374.69
2002-03-28,374.58
2002-03-29,374.02
2002-03-30,374.76
2002-03-31,373.71
2002-04-01,373.7
2002-04-02,373.55
2002-04-03,374.83
2002-04-04,375.56
2002-04-05,375.28
2002-04-06,374.41
2002-04-07,375.51
2002-04-08,375.05
2002-04-09,374.95
2002-04-10,374.74
2002-04-11,374.29
2002-04-12,374.13
2002-04-13,374.2
2002-04-14,375.57
2002-04-15,375.47
2002-04-16,375.0
2002-04-17,375.35
2002-04-18,375.51
2002-04-19,375.67
2002-04-20,375.35
2002-04-21,375.65
2002-04-22,375.18
2002-04-23,375.11
2002-04-24,375.27
2002-04-25,375.94
2002-04-26,376.03
2002-04-27,375.93
2002-04-28,376.17
2002-04-29,376.15
2002-04-30,376.36
2002-05-01,376.23
2002-05-02,376.41
2002-05-03,376.35
2002-05-04,375.91
2002-05-05,375.61
2002-05-06,376.01
2002-05-07,376.41
2002-05-08,376.49
2002-05-09,375.15
2002-05-10,374.9
2002-05-11,374.85
2002-05-12,374.8
2002-05-13,375.08
2002-05-14,375.58
2002-05-15,375.04
2002-05-16,375.16
2002-05-17,375.75
2002-05-18,375.97
2002-05-19,376.19
2002-05-20,375.27
2002-05-21,376.1
2002-05-22,376.26
2002-05-23,376.31
2002-05-24,376.29
2002-05-25,376.25
2002-05-26,376.09
2002-05-27,376.75
2002-05-28,376.28
2002-05-29,376.31
2002-05-30,376.37
2002-05-31,376.69
2002-06-01,376.39
2002-06-02,376.11
2002-06-03,375.84
2002-06-04,375.84
2002-06-05,376.15
2002-06-06,376.3
2002-06-07,376.17
2002-06-08,376.08
2002-06-09,375.81
2002-06-10,375.82
2002-06-11,375.4
2002-06-12,375.63
2002-06-13,375.75
2002-06-14,375.6
2002-06-15,375.32
2002-06-16,375.53
2002-06-17,375.68
2002-06-18,375.17
2002-06-19,375.37
2002-06-20,375.23
2002-06-21,375.62333333333333
2002-06-22,376.0166666666667
2002-06-23,376.41
2002-06-24,376.69
2002-06-25,376.54
2002-06-26,375.12
2002-06-27,374.86
2002-06-28,375.03
2002-06-29,374.94
2002-06-30,375.0
2002-07-01,374.73
2002-07-02,375.33
2002-07-03,374.74
2002-07-04,374.96
2002-07-05,375.03
2002-07-06,375.11
2002-07-07,374.94
2002-07-08,375.13
2002-07-09,374.71
2002-07-10,374.11
2002-07-11,374.24
2002-07-12,374.61
2002-07-13,374.7
2002-07-14,374.50666666666666
2002-07-15,374.31333333333333
2002-07-16,374.12
2002-07-17,374.08000000000004
2002-07-18,374.04
2002-07-19,374.02
2002-07-20,374.17
2002-07-21,374.11
2002-07-22,374.01
2002-07-23,374.02
2002-07-24,373.81
2002-07-25,373.06666666666666
2002-07-26,372.3233333333333
2002-07-27,371.58
2002-07-28,372.16499999999996
2002-07-29,372.75
2002-07-30,373.65
2002-07-31,373.46
2002-08-01,373.68
2002-08-02,374.12
2002-08-03,373.31
2002-08-04,373.62
2002-08-05,373.11
2002-08-06,372.7
2002-08-07,372.36
2002-08-08,372.14
2002-08-09,371.92
2002-08-10,372.79
2002-08-11,372.81
2002-08-12,372.35
2002-08-13,371.89
2002-08-14,371.98
2002-08-15,371.97
2002-08-16,372.63
2002-08-17,370.63
2002-08-18,370.73
2002-08-19,372.19
2002-08-20,372.25
2002-08-21,372.04
2002-08-22,371.53
2002-08-23,370.72
2002-08-24,371.06
2002-08-25,371.57
2002-08-26,371.91
2002-08-27,371.24
2002-08-28,370.57
2002-08-29,369.95
2002-08-30,370.82
2002-08-31,371.82
2002-09-01,370.61
